article_id,title,source,date,url,file_path,query_family,query_id,rule_candidate,oil_role,final_label,confidence,reason,evidence_phrase,edible_oil_terms,adulteration_action_terms,negative_terms,llm_label,llm_confidence,llm_reason,llm_model,manual_label,manual_label
550164f2-8162-4282-bf01-8cacf0b1962e,Food Dept Seizes 831l Mustard Oil | Kanpur News - Times of India,indiatimes.com,2023-03-06,https://timesofindia.indiatimes.com/city/kanpur/food-dept-seizes-831l-mustard-oil/articleshow/98439612.cms,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\cleaned_text\timesofindia.indiatimes.com\0ca143fb592d592e.txt,title_only,title_oils_enforcement,True,adulterated_product,relevant,1.0,LLM reading: Mustard oil is itself the adulterated product,Food security and drug administration department on Sunday seized around 831 litre of mustard oil,mustard oil; rice bran oil,seized; seizure,,relevant,1.0,Mustard oil is itself the adulterated product,llama3.1:8b-instruct-q4_K_M,,
3a80f6a0-850f-49fc-9c2d-a9faf5732ecf,"Income Tax dept raids on edible oil business group across Bengal, Assam",indiatoday.in,2023-05-16,https://www.indiatoday.in/india/story/west-bengal-income-tax-raid-business-group-rice-bran-oil-2380108-2023-05-16?utm_source=rss,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\cleaned_text\indiatoday.in\93fc52135781efbe.txt,title_only,title_oils_enforcement,True,adulterated_product,relevant,1.0,LLM reading: Edible oil business group raided and found to be suppressing yield and making unaccounted cash sales of edible oils.,the group was suppressing its yield and making unaccounted cash sales of edible oils,edible oil; mustard oil; rice bran oil,seized; raid,,relevant,1.0,Edible oil business group raided and found to be suppressing yield and making unaccounted cash sales of edible oils.,llama3.1:8b-instruct-q4_K_M,,
47188540-234f-4110-873c-89e4eb2b92d3,Food safety department locks and seals two cooking oil mills in Trichy city | Trichy News - Times of India,indiatimes.com,2023-05-28,https://timesofindia.indiatimes.com/city/trichy/food-safety-department-locks-and-seal-two-cooking-oil-mills-in-trichy-city/articleshow/100572169.cms,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\cleaned_text\timesofindia.indiatimes.com\a0ffc158fbc572d0.txt,boolean,boolean_core_oils_fraud,True,adulterated_product,relevant,1.0,LLM reading: cooking oil is itself adulterated and seized by the authorities,the test results found that the cooking oil was adulterated,cooking oil,adulterated; food safety; Food Safety Department; Food Safety Officer; inspection,,relevant,1.0,cooking oil is itself adulterated and seized by the authorities,llama3.1:8b-instruct-q4_K_M,,
20fcaf5a-642c-47df-aa70-1885af131081,Blended edible oil beneficial: FSSAI | Today News,livemint.com,2023-10-18,https://www.livemint.com/news/india/blended-edible-oil-beneficial-fssai-11697567700962.html,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\cleaned_text\livemint.com\17a522fd14678851.txt,title_only,title_oils_enforcement,True,adulterated_product,relevant,1.0,LLM reading: edible oil is itself the adulterated/fake/spurious/unsafe/misbranded product being discussed,"The FSSAI banned the blending of mustard oil with any oil effective from 8 June 2021 to benefit farmers, provide healthy oil for human consumption and decrease India’s dependence on edible oil imports by increasing production.",edible oil; mustard oil; soybean oil; palm oil; sunflower oil; vegetable oil,food safety; FSSAI; banned,,relevant,1.0,edible oil is itself the adulterated/fake/spurious/unsafe/misbranded product being discussed,llama3.1:8b-instruct-q4_K_M,,
37ffcb4a-8e00-48cb-a220-72cbcb07e526,Navi Mumbai: 7 booked for selling adulterated edible oil,mid-day.com,2023-12-07,https://www.mid-day.com/mumbai/mumbai-crime-news/article/navi-mumbai-7-booked-for-selling-adulterated-edible-oil-23323774,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\cleaned_text\mid-day.com\8b07a4ab66aec78d.txt,boolean,boolean_core_oils_fraud,True,adulterated_product,relevant,1.0,LLM reading: edible oil is itself the adulterated product,"adulterated edible oil, animal fats and other harmful substances were being mixed in palm oil",edible oil; palm oil; groundnut oil,adulterated; raided,,relevant,1.0,edible oil is itself the adulterated product,llama3.1:8b-instruct-q4_K_M,,
1fcb37d8-94a1-4a26-b473-2a2291a77719,The mustard oil mystery: Why is it banned in the US and Europe?,indiatimes.com,2023-12-18,https://timesofindia.indiatimes.com/life-style/health-fitness/health-news/the-mustard-oil-mystery-why-is-it-banned-in-the-us-and-europe/photostory/106086699.cms,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\cleaned_text\timesofindia.indiatimes.com\ff079513224fff0c.txt,title_only,title_oils_enforcement,True,adulterated_product,relevant,1.0,"LLM reading: Mustard oil is itself the adulterated, fake, spurious, unsafe, misbranded, seized, or failed-sample food product.",The FDA reclassified mustard oil as 'for external use only' in the US due to health concerns,mustard oil; soybean oil,FDA; banned,,relevant,1.0,"Mustard oil is itself the adulterated, fake, spurious, unsafe, misbranded, seized, or failed-sample food product.",llama3.1:8b-instruct-q4_K_M,,
5c3b4f65-1119-4cb7-9bf5-8dccd568b46b,"Govt seizes 18,000 litres of fake cooking oil: Why they can be harmful, and tips to identify them",indianexpress.com,2024-06-04,https://indianexpress.com/article/lifestyle/food-wine/govt-seizes-fake-cooking-oil-harms-how-to-identify-9369475/,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\cleaned_text\indianexpress.com\a72974887123b492.txt,boolean,boolean_core_oils_fraud,True,adulterated_product,relevant,1.0,LLM reading: strictly relevant to adulterated edible oil,"The fake cooking oil was being prepared by using duplicated labels of various famous brands by misbranding these items, along with adulteration,",edible oil; cooking oil; soybean oil,adulterated; adulteration; fake; misbranding; rancid; seized; food safety; FSSAI,,relevant,1.0,strictly relevant to adulterated edible oil,llama3.1:8b-instruct-q4_K_M,,
99b5db5b-fd0d-4faf-9385-c0cba2b528d3,How to identify fake cooking oil? (FSSAI recommended tips) - Times of India,indiatimes.com,2024-06-04,https://timesofindia.indiatimes.com/life-style/health-fitness/health-news/how-to-identify-fake-cooking-oil-fssai-recommended-tips/articleshow/110694766.cms,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\cleaned_text\timesofindia.indiatimes.com\7f34168bc49da5bb.txt,boolean,boolean_core_oils_fraud,True,adulterated_product,relevant,1.0,LLM reading: Article discusses identifying fake cooking oil and provides tips for consumers.,"Nearly 18,000 litres of fake cooking oil was seized by the medical department in Ajmer...",edible oil; cooking oil; palm oil; sunflower oil; vegetable oil; coconut oil; olive oil,adulterated; adulteration; fake; contamination; misbranded; misbranding; rancid; seized; food safety; FSSAI,,relevant,1.0,Article discusses identifying fake cooking oil and provides tips for consumers.,llama3.1:8b-instruct-q4_K_M,,
94696d19-9209-4b6b-b108-f0a8afb99c70,Fake Edible Oil Ingredients: 6 harmful ingredients found in fake edible oil | - Times of India,indiatimes.com,2024-06-05,https://timesofindia.indiatimes.com/life-style/food-news/harmful-ingredients-in-fake-edible-oil/articleshow/110737364.cms,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\cleaned_text\timesofindia.indiatimes.com\48c6f380b14c7351.txt,boolean,boolean_core_oils_fraud,True,adulterated_product,relevant,1.0,LLM reading: edible oil itself is adulterated with harmful ingredients,"18,000 litres of fake edible oil were seized in Ajmer, Rajasthan",edible oil; cooking oil; soybean oil; palm oil; cottonseed oil,adulterated; adulteration; fake; contaminated; misbranding; seized; food safety; FSSAI,,relevant,1.0,edible oil itself is adulterated with harmful ingredients,llama3.1:8b-instruct-q4_K_M,,
0b15e1c7-6e73-4511-ac02-89bd9d129704,"Health News: Warning signs of diabetes seen in morning, how to identify fake cooking oil, laptop related health issues, common signs of vitamin A deficiency, and more | - The Times of India",indiatimes.com,2024-06-05,https://timesofindia.indiatimes.com/life-style/health-fitness/health-news/toi-health-news-morning-briefing-warning-signs-of-diabetes-seen-in-morning-how-to-identify-fake-cooking-oil-laptop-related-health-issues-common-signs-of-vitamin-a-deficiency-and-more/articleshow/110702015.cms,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\cleaned_text\timesofindia.indiatimes.com\14c679bc552527aa.txt,boolean,boolean_core_oils_fraud,True,adulterated_product,relevant,1.0,LLM reading: article mentions 'fake cooking oil' being seized,"Nearly 18,000 litres of fake cooking oil was seized in Ajmer.",cooking oil,fake; seized,,relevant,1.0,article mentions 'fake cooking oil' being seized,llama3.1:8b-instruct-q4_K_M,,
d31b2352-dff7-41b8-ac10-811bedd4abd7,Indians love their mustard oil but it is banned in the US; this is why,indianexpress.com,2024-06-26,https://indianexpress.com/article/lifestyle/food-wine/indians-mustard-oil-spices-banned-us-west-why-9378439/,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\cleaned_text\indianexpress.com\44413fef9e73a486.txt,boolean,boolean_oils_enforcement_evidence,True,adulterated_product,relevant,1.0,LLM reading: Mustard oil is itself the adulterated/unsafe food product due to high levels of erucic acid.,"some brands contains high levels of erucic acid, a compound linked to potential heart health risks in large quantities.",mustard oil,contamination; food safety; banned,,relevant,1.0,Mustard oil is itself the adulterated/unsafe food product due to high levels of erucic acid.,llama3.1:8b-instruct-q4_K_M,,
f844bf7d-f33e-4ca9-9b71-4b1fadc75332,Explained: Why consumption of mustard oil is banned in the US and Europe - The Times of India,indiatimes.com,2024-06-28,https://timesofindia.indiatimes.com/life-style/food-news/explained-why-consumption-of-mustard-oil-is-banned-in-the-us-and-europe/articleshow/111333738.cms,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\cleaned_text\timesofindia.indiatimes.com\d82445b66b7812c3.txt,title_only,title_oils_enforcement,True,adulterated_product,relevant,1.0,LLM reading: Mustard oil itself is the adulterated/fake/spurious/unsafe food product due to high erucic acid content.,the amount of erucic acid in mustard oil is quite high,cooking oil; mustard oil,FDA; banned,,relevant,1.0,Mustard oil itself is the adulterated/fake/spurious/unsafe food product due to high erucic acid content.,llama3.1:8b-instruct-q4_K_M,,
a876cbfb-da1d-4cbc-95d9-0f12e4dcfda9,FSSAI issues notices to 55 edible oil manufacturers | Ahmedabad News - Times of India,indiatimes.com,2024-07-09,https://timesofindia.indiatimes.com/city/ahmedabad/fssai-issues-notices-to-55-edible-oil-manufacturers/articleshow/111591411.cms,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\cleaned_text\timesofindia.indiatimes.com\5f716a31c8b05fea.txt,title_only,title_oils_enforcement,True,adulterated_product,relevant,1.0,LLM reading: edible oil manufacturers are being issued notices by FSSAI,FSSAI Gujarat issued notices to 55 edible oil manufacturers,edible oil,food safety; FSSAI,,relevant,1.0,edible oil manufacturers are being issued notices by FSSAI,llama3.1:8b-instruct-q4_K_M,,
82b46a16-8cbd-49c9-9eab-8840c92d1a25,Vigilance Raids Target Illegal Edible Oil Hoarding Amid Festival Price Surge | Vijayawada News - The Times of India,indiatimes.com,2024-09-18,https://timesofindia.indiatimes.com/city/vijayawada/vigilance-raids-target-illegal-edible-oil-hoarding-amid-festival-price-surge/articleshow/113467007.cms,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\cleaned_text\timesofindia.indiatimes.com\73e6a88daaba502f.txt,boolean,boolean_core_oils_fraud,True,adulterated_product,relevant,1.0,LLM reading: edible oil adulteration incident mentioned,trading of adulterated edible oils,edible oil,adulterated; adulteration; seized; food safety,,relevant,1.0,edible oil adulteration incident mentioned,llama3.1:8b-instruct-q4_K_M,,
f1ee1698-b574-4959-87b1-681cde60845f,Adulterated mustard oil behind 3 dropsy deaths in Nabha: report,hindustantimes.com,2024-10-14,https://www.hindustantimes.com/cities/chandigarh-news/adulterated-mustard-oil-behind-3-dropsy-deaths-in-nabha-report-101728847891766.html,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\cleaned_text\hindustantimes.com\100ba267c8a62d53.txt,boolean,boolean_named_oils_fraud,True,adulterated_product,relevant,1.0,LLM reading: adulterated mustard oil is the main subject of the article,The Kharar-based state food lab report has confirmed that mustard oil adulterated with the poisonous argemone mexicana seeds led to the deaths of three members of a family due to dropsy in Nabha last month.,mustard oil,adulterated,,relevant,1.0,adulterated mustard oil is the main subject of the article,llama3.1:8b-instruct-q4_K_M,,
00cec5e8-2bd1-48dc-8ad3-4387443be743,"Dahod Police Bust Major Spurious Cooking Oil Racket, Seize Goods Worth Over Rs 15 Lakhs | Vadodara News - Times of India",indiatimes.com,2024-12-10,https://timesofindia.indiatimes.com/city/vadodara/dahod-police-bust-major-spurious-cooking-oil-racket-seize-goods-worth-over-rs-15-lakhs/articleshow/116183542.cms,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\cleaned_text\timesofindia.indiatimes.com\a01a2dc0e4f21201.txt,boolean,boolean_core_oils_fraud,True,adulterated_product,relevant,1.0,"LLM reading: spurious cooking oil seized, suspected palm oil found",suspected spurious cooking oil... a large stock of suspected palm oil,edible oil; cooking oil; palm oil,adulterated; fake; spurious; seized; seizure; raid; raided; food safety,,relevant,1.0,"spurious cooking oil seized, suspected palm oil found",llama3.1:8b-instruct-q4_K_M,,
251fb653-571f-41aa-b272-ab133fb6e082,Hc Questions Lack Of Local Testing Infra For Mustard Oil Adulteration | Chandigarh News - Times of India,indiatimes.com,2024-12-15,https://timesofindia.indiatimes.com/city/chandigarh/hc-questions-lack-of-local-testing-infra-for-mustard-oil-adulteration/articleshow/116327780.cms,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\cleaned_text\timesofindia.indiatimes.com\657e302ed43cf120.txt,boolean,boolean_named_oils_fraud,True,adulterated_product,relevant,1.0,LLM reading: Mustard oil adulteration is the main topic of the article.,"cases of food adulteration rise, especially in edible oils",mustard oil,adulteration,,relevant,1.0,Mustard oil adulteration is the main topic of the article.,llama3.1:8b-instruct-q4_K_M,,
f5f0bba5-30c7-4b3c-afe8-6f96bfdb401f,Punjab &amp; Haryana high court asks Centre if they plan to open more labs to check cooking oil adulteration,hindustantimes.com,2024-12-15,https://www.hindustantimes.com/cities/chandigarh-news/punjab-haryana-high-court-asks-centre-if-there-are-plans-to-open-more-labs-to-check-cooking-oil-adulteration-101734204296975.html,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\cleaned_text\hindustantimes.com\7e7a2a693de247a5.txt,boolean,boolean_core_oils_fraud,True,adulterated_product,relevant,1.0,LLM reading: cooking oil adulteration mentioned in the title and article text,check cooking oil adulteration,cooking oil; mustard oil; rice bran oil,adulterated; adulteration; seized; food safety; inspection,,relevant,1.0,cooking oil adulteration mentioned in the title and article text,llama3.1:8b-instruct-q4_K_M,,
123b80bc-2f62-4cb0-bddf-d75e3fd9e490,"Unsafe cooking oil, food items disposed of | Vadodara News - The Times of India",indiatimes.com,2025-03-04,https://timesofindia.indiatimes.com/city/vadodara/unsafe-cooking-oil-food-items-disposed-of/articleshow/118691575.cms,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\cleaned_text\timesofindia.indiatimes.com\ca954e6d68edb14b.txt,title_only,title_core_oils_fraud,True,adulterated_product,relevant,1.0,LLM reading: cooking oil itself is adulterated/fake/unsafe,78kg of oil used for frying at these eateries was not fit for consumption,cooking oil,unsafe; seized; food safety,,relevant,1.0,cooking oil itself is adulterated/fake/unsafe,llama3.1:8b-instruct-q4_K_M,,
